Timestamp,Latitude,Longitude,ID
2024-07-17T15:00:00Z,32.659139,51.678127,Afternoon1
2024-07-17T15:05:00Z,32.658458,51.678193,Afternoon1
2024-07-17T15:10:00Z,32.657494,51.678407,Afternoon1
2024-07-17T15:15:00Z,32.657475,51.678512,Afternoon1
2024-07-17T15:20:00Z,32.657608,51.678651,Afternoon1
2024-07-17T15:25:00Z,32.657439,51.67881,Afternoon1
2024-07-17T15:30:00Z,32.657493,51.678691,Afternoon1
2024-07-17T15:35:00Z,32.65739,51.678626,Afternoon1
2024-07-17T15:40:00Z,32.656884,51.678462,Afternoon1
2024-07-17T15:45:00Z,32.655823,51.678727,Afternoon1
2024-07-17T15:50:00Z,32.655651,51.678055,Afternoon1
2024-07-17T15:55:00Z,32.6549,51.6783,Afternoon1
2024-07-17T16:00:00Z,32.65447,51.67814,Afternoon1
2024-07-17T16:05:00Z,32.65475,51.6778,Afternoon1
2024-07-17T16:10:00Z,32.65457,51.67744,Afternoon1
2024-07-17T16:15:00Z,32.655,51.6771,Afternoon1
2024-07-17T16:20:00Z,32.65521,51.677506,Afternoon1
2024-07-17T16:25:00Z,32.65571,51.677906,Afternoon1
2024-07-17T16:30:00Z,32.655757,51.677232,Afternoon1
2024-07-17T16:35:00Z,32.657133,51.676885,Afternoon1
2024-07-17T16:40:00Z,32.657135,51.676681,Afternoon1
2024-07-17T16:45:00Z,32.657215,51.676536,Afternoon1
2024-07-17T16:50:00Z,32.657082,51.676511,Afternoon1
2024-07-17T16:55:00Z,32.65717,51.676759,Afternoon1
2024-07-17T17:00:00Z,32.657406,51.676904,Afternoon1
2024-07-17T17:05:00Z,32.657369,51.677327,Afternoon1
2024-07-17T17:10:00Z,32.657504,51.677295,Afternoon1
2024-07-17T17:15:00Z,32.657703,51.677424,Afternoon1
2024-07-17T17:20:00Z,32.658263,51.677317,Afternoon1
2024-07-17T17:25:00Z,32.658305,51.677184,Afternoon1
2024-07-17T17:30:00Z,32.658487,51.67727,Afternoon1
2024-07-17T17:35:00Z,32.658737,51.677172,Afternoon1
2024-07-17T17:40:00Z,32.659022,51.677108,Afternoon1
2024-07-17T17:45:00Z,32.658678,51.675928,Afternoon1
2024-07-17T17:50:00Z,32.658558,51.675598,Afternoon1
2024-07-17T17:55:00Z,32.658838,51.675508,Afternoon1
2024-07-17T18:00:00Z,32.65899,51.676008,Afternoon1
2024-07-17T18:05:00Z,32.659388,51.676263,Afternoon1
2024-07-17T18:10:00Z,32.659566,51.677017,Afternoon1
2024-07-17T18:15:00Z,32.660903,51.676711,Afternoon1
2024-07-17T18:20:00Z,32.660512,51.676818,Afternoon1
2024-07-17T18:25:00Z,32.660157,51.676975,Afternoon1
2024-07-17T18:30:00Z,32.660211,51.677565,Afternoon1
2024-07-17T18:35:00Z,32.659728,51.677689,Afternoon1
2024-07-17T18:40:00Z,32.659624,51.67756,Afternoon1
2024-07-17T18:45:00Z,32.659764,51.677565,Afternoon1
2024-07-17T18:50:00Z,32.659764,51.677566,Afternoon1
2024-07-17T18:55:00Z,32.659764,51.677567,Afternoon1
2024-07-17T19:00:00Z,32.659764,51.677568,Afternoon1
2024-07-17T19:05:00Z,32.659321,51.677672,Afternoon1
2024-07-17T19:10:00Z,32.65938,51.678209,Afternoon1
2024-07-17T19:15:00Z,32.659416,51.678423,Afternoon1
2024-07-17T19:20:00Z,32.659434,51.678647,Afternoon1
2024-07-17T19:25:00Z,32.659297,51.678904,Afternoon1
2024-07-17T19:30:00Z,32.659375,51.679335,Afternoon1
2024-07-17T15:00:00Z,32.659139,51.678127,Afternoon2
2024-07-17T15:05:00Z,32.658458,51.678193,Afternoon2
2024-07-17T15:10:00Z,32.657494,51.678407,Afternoon2
2024-07-17T15:15:00Z,32.657475,51.678512,Afternoon2
2024-07-17T15:20:00Z,32.657608,51.678651,Afternoon2
2024-07-17T15:25:00Z,32.657439,51.67881,Afternoon2
2024-07-17T15:30:00Z,32.657493,51.678691,Afternoon2
2024-07-17T15:35:00Z,32.65739,51.678626,Afternoon2
2024-07-17T15:40:00Z,32.656884,51.678462,Afternoon2
2024-07-17T15:45:00Z,32.655823,51.678727,Afternoon2
2024-07-17T15:50:00Z,32.655651,51.678055,Afternoon2
2024-07-17T15:55:00Z,32.6549,51.6783,Afternoon2
2024-07-17T16:00:00Z,32.65447,51.67814,Afternoon2
2024-07-17T16:05:00Z,32.65475,51.6778,Afternoon2
2024-07-17T16:10:00Z,32.65457,51.67744,Afternoon2
2024-07-17T16:15:00Z,32.655,51.6771,Afternoon2
2024-07-17T16:20:00Z,32.65521,51.677506,Afternoon2
2024-07-17T16:25:00Z,32.65571,51.677906,Afternoon2
2024-07-17T16:30:00Z,32.655757,51.677232,Afternoon2
2024-07-17T16:35:00Z,32.657133,51.676885,Afternoon2
2024-07-17T16:40:00Z,32.657135,51.676681,Afternoon2
2024-07-17T16:45:00Z,32.657215,51.676536,Afternoon2
2024-07-17T16:50:00Z,32.657082,51.676511,Afternoon2
2024-07-17T16:55:00Z,32.65717,51.676759,Afternoon2
2024-07-17T17:00:00Z,32.657406,51.676904,Afternoon2
2024-07-17T17:05:00Z,32.657369,51.677327,Afternoon2
2024-07-17T17:10:00Z,32.657504,51.677295,Afternoon2
2024-07-17T17:15:00Z,32.657703,51.677424,Afternoon2
2024-07-17T17:20:00Z,32.658263,51.677317,Afternoon2
2024-07-17T17:25:00Z,32.658487,51.67727,Afternoon2
2024-07-17T17:30:00Z,32.659022,51.677108,Afternoon2
2024-07-17T17:35:00Z,32.658998,51.676602,Afternoon2
2024-07-17T17:40:00Z,32.65911,51.676441,Afternoon2
2024-07-17T17:45:00Z,32.65941,51.676519,Afternoon2
2024-07-17T17:50:00Z,32.659529,51.67698,Afternoon2
2024-07-17T17:55:00Z,32.659094,51.677135,Afternoon2
2024-07-17T18:00:00Z,32.659036,51.67668,Afternoon2
2024-07-17T18:05:00Z,32.659377,51.676566,Afternoon2
2024-07-17T18:10:00Z,32.659554,51.676953,Afternoon2
2024-07-17T18:15:00Z,32.660817,51.676681,Afternoon2
2024-07-17T18:20:00Z,32.660432,51.676837,Afternoon2
2024-07-17T18:25:00Z,32.660229,51.676921,Afternoon2
2024-07-17T18:30:00Z,32.660136,51.677428,Afternoon2
2024-07-17T18:35:00Z,32.659863,51.677541,Afternoon2
2024-07-17T18:40:00Z,32.659861,51.677439,Afternoon2
2024-07-17T18:45:00Z,32.659764,51.677565,Afternoon2
2024-07-17T18:50:00Z,32.659764,51.677565,Afternoon2
2024-07-17T18:55:00Z,32.659764,51.677565,Afternoon2
2024-07-17T19:00:00Z,32.659606,51.677351,Afternoon2
2024-07-17T19:05:00Z,32.659298,51.677331,Afternoon2
2024-07-17T19:10:00Z,32.659335,51.678169,Afternoon2
2024-07-17T19:15:00Z,32.659416,51.678423,Afternoon2
2024-07-17T19:20:00Z,32.659434,51.678647,Afternoon2
2024-07-17T19:25:00Z,32.659297,51.678904,Afternoon2
2024-07-17T19:30:00Z,32.659375,51.679335,Afternoon2
2024-07-17T15:00:00Z,32.659139,51.678127,Afternoon3
2024-07-17T15:05:00Z,32.658458,51.678193,Afternoon3
2024-07-17T15:10:00Z,32.657494,51.678407,Afternoon3
2024-07-17T15:15:00Z,32.657475,51.678512,Afternoon3
2024-07-17T15:20:00Z,32.657608,51.678651,Afternoon3
2024-07-17T15:25:00Z,32.657439,51.67881,Afternoon3
2024-07-17T15:30:00Z,32.657493,51.678691,Afternoon3
2024-07-17T15:35:00Z,32.65739,51.678626,Afternoon3
2024-07-17T15:40:00Z,32.656884,51.678462,Afternoon3
2024-07-17T15:45:00Z,32.655823,51.678727,Afternoon3
2024-07-17T15:50:00Z,32.655651,51.678055,Afternoon3
2024-07-17T15:55:00Z,32.6549,51.6783,Afternoon3
2024-07-17T16:00:00Z,32.65447,51.67814,Afternoon3
2024-07-17T16:05:00Z,32.65475,51.6778,Afternoon3
2024-07-17T16:10:00Z,32.65457,51.67744,Afternoon3
2024-07-17T16:15:00Z,32.655,51.6771,Afternoon3
2024-07-17T16:20:00Z,32.65521,51.677506,Afternoon3
2024-07-17T16:25:00Z,32.65571,51.677906,Afternoon3
2024-07-17T16:30:00Z,32.655757,51.677232,Afternoon3
2024-07-17T16:35:00Z,32.657133,51.676885,Afternoon3
2024-07-17T16:40:00Z,32.657135,51.676681,Afternoon3
2024-07-17T16:45:00Z,32.657215,51.676536,Afternoon3
2024-07-17T16:50:00Z,32.657082,51.676511,Afternoon3
2024-07-17T16:55:00Z,32.65717,51.676759,Afternoon3
2024-07-17T17:00:00Z,32.657406,51.676904,Afternoon3
2024-07-17T17:05:00Z,32.657369,51.677327,Afternoon3
2024-07-17T17:10:00Z,32.657504,51.677295,Afternoon3
2024-07-17T17:15:00Z,32.657703,51.677424,Afternoon3
2024-07-17T17:20:00Z,32.658263,51.677317,Afternoon3
2024-07-17T17:25:00Z,32.658487,51.67727,Afternoon3
2024-07-17T17:30:00Z,32.659022,51.677108,Afternoon3
2024-07-17T17:35:00Z,32.658998,51.676602,Afternoon3
2024-07-17T17:40:00Z,32.65911,51.676441,Afternoon3
2024-07-17T17:45:00Z,32.65941,51.676519,Afternoon3
2024-07-17T17:50:00Z,32.659529,51.67698,Afternoon3
2024-07-17T17:55:00Z,32.659094,51.677135,Afternoon3
2024-07-17T18:00:00Z,32.659036,51.67668,Afternoon3
2024-07-17T18:05:00Z,32.659377,51.676566,Afternoon3
2024-07-17T18:10:00Z,32.659554,51.676953,Afternoon3
2024-07-17T18:15:00Z,32.660817,51.676681,Afternoon3
2024-07-17T18:20:00Z,32.660432,51.676837,Afternoon3
